#class tools::wcsv::ntuple
#title Ntuple
#separator 44
#vector_separator 59
#column double Energy
#column double Position
69.5256,55.25
27.8815,56.25
61.4577,57.25
74.2778,58.25
60.8488,59.25
0.755376,50.75
6.52981,51.75
7.54887,52.75
3.72632,53.75
6.30572,54.75
14.825,55.75
4.27329,56.75
8.78907,57.75
2.006,58.75
7.60028,59.75
47.8579,50.25
80.9297,51.25
111.489,52.25
183.841,53.25
121.803,54.25
67.1854,55.25
55.8894,56.25
55.7106,57.25
47.0096,58.25
19.2583,59.25
5.09539,50.75
13.9418,51.75
20.0195,52.75
12.1802,53.75
5.4068,54.75
1.10913,55.75
5.26894,56.75
11.583,57.75
5.06186,58.75
1.9725,59.75
14.373,50.25
37.2639,51.25
107.513,52.25
119.94,53.25
85.6206,54.25
166.828,55.25
68.0314,56.25
78.8246,57.25
20.8387,58.25
18.5817,59.25
2.55852,50.75
7.63044,51.75
14.0137,52.75
12.7083,53.75
11.7058,54.75
11.6097,55.75
7.04803,56.75
5.91129,57.75
0.132886,58.75
3.28565,59.75
14.6356,50.25
79.3859,51.25
81.6649,52.25
95.2017,53.25
111.959,54.25
193.624,55.25
61.8961,56.25
38.7518,57.25
36.859,58.25
18.4199,59.25
3.74192,50.75
3.43781,51.75
11.4521,52.75
12.8048,53.75
14.2689,54.75
7.35101,55.75
10.5291,56.75
4.32004,57.75
0.180344,58.75
15.5654,50.25
33.0616,51.25
102.646,52.25
82.1415,53.25
155.91,54.25
59.0604,55.25
56.8513,56.25
71.811,57.25
47.8655,58.25
66.4582,59.25
4.80987,50.75
7.06022,51.75
5.01078,52.75
21.8452,53.75
10.7136,54.75
8.13967,55.75
10.3598,56.75
5.2034,57.75
5.79677,58.75
15.05,59.75
7.35643,50.25
29.9531,51.25
33.4697,52.25
59.2451,53.25
102.292,54.25
103.338,55.25
118.549,56.25
49.4061,57.25
64.5293,58.25
67.7356,59.25
0.846766,50.75
2.7389,51.75
7.3284,52.75
16.7677,53.75
17.8323,54.75
8.17894,55.75
7.14348,56.75
2.55279,57.75
5.11084,58.75
0.537634,59.75
6.62865,50.25
27.9253,51.25
4.02416,52.25
5.47729,53.25
24.0226,54.25
24.0556,55.25
3.30014,56.25
17.489,57.25
59.6876,58.25
169.681,59.25
1.11314,50.75
2.09345,51.75
1.65988,53.75
4.31752,54.75
0.140588,55.75
2.47667,57.75
11.3099,58.75
15.1395,59.75
9.62626,50.25
35.9699,51.25
88.6045,52.25
98.3249,53.25
114.602,54.25
123.72,55.25
116.532,56.25
38.6965,57.25
87.2681,58.25
40.3442,59.25
0.821228,50.75
11.0477,51.75
6.24245,52.75
8.90021,53.75
8.1317,54.75
20.804,55.75
9.09771,56.75
4.23373,57.75
10.4363,58.75
0.96593,59.75
13.9592,50.25
50.9975,51.25
54.8624,52.25
104.394,53.25
97.6403,54.25
98.5902,55.25
90.1174,56.25
60.2091,57.25
63.41,58.25
45.9823,59.25
2.89697,50.75
1.81958,51.75
14.4866,52.75
8.86431,53.75
13.8693,54.75
4.66025,55.75
8.8313,56.75
6.25443,57.75
4.04116,58.75
1.21782,59.75
24.9553,50.25
64.9737,51.25
39.7923,52.25
63.2584,53.25
82.9959,54.25
72.142,55.25
111.802,56.25
117.79,57.25
60.1528,58.25
72.9541,59.25
2.88892,50.75
4.73867,51.75
10.1731,52.75
10.8021,53.75
6.54235,54.75
7.92826,55.75
18.46,56.75
8.97908,57.75
5.27199,58.75
0.459843,59.75
17.4895,50.25
14.5998,51.25
38.0274,52.25
108.509,53.25
147.442,54.25
148.108,55.25
114.907,56.25
71.741,57.25
48.8108,58.25
35.1754,59.25
0.964085,50.75
2.1759,51.75
5.1517,52.75
11.9007,53.75
10.6349,54.75
15.9301,55.75
15.6234,56.75
4.82901,57.75
2.80782,58.75
28.1357,50.25
60.5582,51.25
77.1109,52.25
103.008,53.25
109.026,54.25
98.6633,55.25
52.462,56.25
52.4701,57.25
69.2119,58.25
40.3592,59.25
4.6346,50.75
6.50966,51.75
3.89297,52.75
6.81715,53.75
15.4122,54.75
10.7095,55.75
1.69637,56.75
9.99408,57.75
10.4928,58.75
3.23818,59.75
52.9415,50.25
154.599,51.25
130.762,52.25
48.6089,53.25
36.7752,54.25
34.9066,55.25
40.5669,56.25
89.7905,57.25
43.748,58.25
54.1795,59.25
13.3999,50.75
10.0104,51.75
1.83984,52.75
4.66177,53.75
5.36814,54.75
6.63729,55.75
6.91253,56.75
6.45925,57.75
2.49008,58.75
2.23241,59.75
18.5533,50.25
50.7402,51.25
91.0485,52.25
116.512,53.25
106.773,54.25
117.415,55.25
132.03,56.25
81.3334,57.25
53.5145,58.25
46.1157,59.25
3.56433,50.75
11.9277,51.75
4.78422,52.75
10.5155,53.75
9.88122,54.75
9.66855,55.75
4.05317,56.75
5.2023,57.75
7.54412,58.75
1.37348,59.75
14.3312,50.25
47.7591,51.25
94.7544,52.25
24.7282,53.25
21.3156,54.25
21.0675,55.25
21.2823,56.25
51.0222,57.25
113.485,58.25
136.475,59.25
1.36211,50.75
3.90047,51.75
2.60117,52.75
4.33766,53.75
1.38481,54.75
2.83634,55.75
4.05307,56.75
11.8167,57.75
10.7679,58.75
6.13805,59.75
14.3899,50.25
79.8905,51.25
91.094,52.25
127.99,53.25
135.103,54.25
133.787,55.25
84.9255,56.25
64.7108,57.25
41.9948,58.25
30.5031,59.25
4.92966,50.75
13.7939,51.75
7.22226,52.75
10.7045,53.75
9.62288,54.75
6.57239,55.75
3.85331,56.75
5.77866,57.75
0.147314,58.75
0.690122,59.75
11.6706,50.25
42.5128,51.25
26.5545,52.25
46.6552,53.25
86.043,54.25
106.926,55.25
165.772,56.25
99.2755,57.25
77.1894,58.25
88.6116,59.25
2.4482,50.75
1.66701,51.75
10.104,52.75
18.039,53.75
8.73358,54.75
11.9654,55.75
6.55357,56.75
6.27279,57.75
13.6633,58.75
1.11629,59.75
13.3524,50.25
58.8203,51.25
80.3126,52.25
114.329,53.25
118.762,54.25
124.116,55.25
115.439,56.25
64.2639,57.25
47.6534,58.25
10.6286,59.25
0.801956,50.75
9.5083,51.75
12.0698,52.75
13.7342,53.75
9.44447,54.75
9.7859,55.75
6.81806,56.75
0.766269,57.75
3.3596,58.75
3.39148,59.75
6.89548,50.25
21.4716,51.25
17.5388,52.25
42.0828,53.25
118.869,54.25
90.7732,55.25
137.307,56.25
70.7702,57.25
36.4559,58.25
83.2827,59.25
0.784511,50.75
2.00178,51.75
1.66672,52.75
5.89857,53.75
4.57485,54.75
20.6346,55.75
8.44732,56.75
3.21078,57.75
9.53197,58.75
3.35484,59.75
16.5704,50.25
37.5299,51.25
47.7201,52.25
112.442,53.25
138.492,54.25
83.8184,55.25
79.6379,56.25
69.3437,57.25
44.7224,58.25
39.6587,59.25
0.884603,50.75
4.38908,51.75
8.00095,52.75
26.6903,53.75
15.7061,54.75
5.71735,55.75
14.9783,56.75
9.60616,57.75
0.462543,58.75
2.70616,59.75
29.4628,50.25
57.2611,51.25
70.7021,52.25
140.068,53.25
131.8,54.25
108.12,55.25
77.6167,56.25
52.9728,57.25
65.7037,58.25
42.4925,59.25
3.38417,50.75
12.5173,51.75
10.9194,52.75
16.857,53.75
19.0078,54.75
10.7686,55.75
2.65016,56.75
6.10503,57.75
5.74543,58.75
6.00919,59.75
19.1111,50.25
33.9902,51.25
40.7599,52.25
87.0449,53.25
157.893,54.25
116.99,55.25
84.8694,56.25
68.1556,57.25
47.7919,58.25
39.5056,59.25
2.53678,50.75
2.35578,51.75
2.94001,52.75
11.0463,53.75
8.5073,54.75
15.1615,55.75
4.13421,56.75
1.58097,57.75
9.44501,58.75
0.519808,59.75
14.3486,50.25
68.44,51.25
107.707,52.25
161.152,53.25
133.148,54.25
125.239,55.25
102.743,56.25
57.5877,57.25
23.2078,58.25
14.6368,59.25
3.51893,50.75
10.2368,51.75
11.4687,52.75
14.6229,53.75
10.5016,54.75
3.8191,55.75
6.72373,56.75
2.28286,57.75
1.11361,58.75
17.3599,50.25
78.965,51.25
247.653,52.25
160.562,53.25
87.2846,54.25
70.3787,55.25
76.4948,56.25
68.3142,57.25
31.0804,58.25
8.80321,59.25
3.21692,50.75
16.7372,51.75
24.3678,52.75
8.58053,53.75
1.35989,54.75
12.6875,55.75
4.13166,56.75
2.16259,57.75
1.07375,58.75
12.3287,50.25
41.0349,51.25
58.2597,52.25
35.9612,53.25
65.0828,54.25
62.0986,55.25
95.9024,56.25
137.161,57.25
58.1071,58.25
54.8449,59.25
3.99581,50.75
3.88684,51.75
3.61442,52.75
4.37065,53.75
4.5057,54.75
24.1187,55.75
12.1847,56.75
10.1293,57.75
7.95401,58.75
2.37843,59.75
17.5061,50.25
16.6454,51.25
79.9802,52.25
110.698,53.25
125.795,54.25
143.301,55.25
114.489,56.25
64.475,57.25
58.0329,58.25
34.8975,59.25
1.3588,50.75
3.03203,51.75
12.7861,52.75
17.432,53.75
23.6861,54.75
11.8195,55.75
11.5467,56.75
3.3355,57.75
8.65341,58.75
1.18888,59.75
12.4273,50.25
28.6476,51.25
86.5434,52.25
145.333,53.25
118.825,54.25
101.771,55.25
153.524,56.25
93.5729,57.25
49.2332,58.25
28.2103,59.25
2.88203,50.75
4.00061,51.75
11.1535,52.75
11.5472,53.75
8.45881,54.75
8.66209,55.75
13.3289,56.75
4.5664,57.75
0.643,58.75
2.02503,59.75
17.1845,50.25
17.292,51.25
21.7939,52.25
40.3491,53.25
4.20638,54.25
1.87545,55.25
26.3087,56.25
48.2115,57.25
90.3395,58.25
153.063,59.25
2.08736,50.75
1.48016,51.75
0.477695,53.75
4.0219,55.75
5.41959,56.75
6.24284,57.75
10.0069,58.75
6.91491,59.75
11.1546,50.25
29.4581,51.25
51.6132,52.25
73.5566,53.25
126.201,54.25
71.6441,55.25
88.9464,56.25
29.0321,57.25
68.2782,58.25
83.63,59.25
1.17597,50.75
6.81187,51.75
8.34035,52.75
9.94452,53.75
11.3155,54.75
6.70781,55.75
1.66123,56.75
1.85856,57.75
5.25842,58.75
5.60882,59.75
8.35727,50.25
27.0325,51.25
110.547,52.25
108.073,53.25
90.4826,54.25
128.207,55.25
120.082,56.25
70.1314,57.25
31.8992,58.25
29.0544,59.25
1.08317,50.75
4.68723,51.75
26.7248,52.75
13.2768,53.75
12.7495,54.75
20.0216,55.75
4.62932,56.75
2.2529,57.75
6.88596,58.75
0.134825,59.75
27.5728,50.25
88.8105,51.25
71.0337,52.25
66.8272,53.25
71.1855,54.25
98.0396,55.25
91.8624,56.25
67.3743,57.25
43.8611,58.25
17.7055,59.25
8.15343,50.75
6.57201,51.75
8.08612,52.75
3.17052,53.75
13.5922,54.75
5.45294,55.75
8.39904,56.75
6.06092,57.75
1.30389,58.75
7.36921,59.75
7.8263,50.25
23.3988,51.25
69.2395,52.25
175.51,53.25
105.7,54.25
82.1633,55.25
99.451,56.25
64.2807,57.25
66.0397,58.25
23.7603,59.25
0.960206,50.75
2.64919,51.75
22.8712,52.75
8.44342,53.75
13.0078,54.75
3.73094,55.75
10.5023,56.75
2.12242,57.75
10.9156,58.75
0.498433,59.75
9.73771,50.25
29.9483,51.25
89.2377,52.25
134.041,53.25
137.47,54.25
144.582,55.25
98.1732,56.25
66.0333,57.25
14.3827,58.25
49.9003,59.25
2.5073,50.75
3.53846,51.75
17.3474,52.75
26.4351,53.75
9.24443,54.75
9.62478,55.75
7.28532,56.75
4.64659,57.75
1.89322,58.75
2.49621,59.75
7.19381,50.25
36.7418,51.25
64.1793,52.25
41.9182,53.25
73.6402,54.25
112.946,55.25
152.715,56.25
83.1155,57.25
104.238,58.25
64.6678,59.25
1.19126,50.75
4.88636,51.75
6.46421,52.75
5.29032,53.75
5.40663,54.75
11.4072,55.75
7.1509,56.75
8.64991,57.75
14.1867,58.75
0.839214,59.75
13.7509,50.25
45.2351,51.25
94.1031,52.25
81.3639,53.25
106.735,54.25
98.377,55.25
54.2355,56.25
85.9854,57.25
82.5931,58.25
33.0893,59.25
2.98898,50.75
11.5379,51.75
5.48541,52.75
10.1169,53.75
9.61095,54.75
5.72228,55.75
7.9465,56.75
3.74932,57.75
2.18064,58.75
2.35081,59.75
33.2412,50.25
64.3734,51.25
62.8897,52.25
67.0855,53.25
86.1263,54.25
79.0413,55.25
96.0895,56.25
75.6416,57.25
84.4068,58.25
73.2681,59.25
9.04567,50.75
6.31291,51.75
5.93525,52.75
16.2044,53.75
6.95349,54.75
9.83523,55.75
2.97859,56.75
9.61971,57.75
11.2616,58.75
2.71859,59.75
11.8356,50.25
49.1654,51.25
43.2904,52.25
71.4147,53.25
106.657,54.25
163.252,55.25
142.994,56.25
75.0174,57.25
75.7446,58.25
39.1316,59.25
1.3896,50.75
9.61647,51.75
9.98808,52.75
20.6598,53.75
12.0433,54.75
15.5095,55.75
11.8599,56.75
6.80108,57.75
0.72033,58.75
7.38394,59.75
8.72567,50.25
41.6514,51.25
73.9181,52.25
120.325,53.25
145.06,54.25
153.012,55.25
86.1492,56.25
70.907,57.25
28.3667,58.25
9.49096,59.25
1.10142,50.75
3.22964,51.75
10.9968,52.75
17.3159,53.75
19.1377,54.75
24.6227,55.75
3.00763,56.75
0.955563,57.75
1.80258,58.75
2.19546,59.75
10.7763,50.25
45.9815,51.25
94.1465,52.25
115.438,53.25
72.9351,54.25
91.3653,55.25
72.6183,56.25
51.3167,57.25
72.3973,58.25
79.1608,59.25
3.1647,50.75
15.3516,51.75
14.0995,52.75
4.2965,53.75
5.95759,54.75
3.65101,55.75
12.3199,56.75
6.67191,57.75
8.3158,58.75
1.59488,59.75
7.15563,50.25
55.7553,51.25
79.8837,52.25
117.907,53.25
115.641,54.25
64.5264,55.25
117.33,56.25
86.2107,57.25
75.4532,58.25
30.8643,59.25
1.51454,50.75
10.1494,51.75
7.77151,52.75
14.6892,53.75
7.02636,54.75
9.93385,55.75
8.64218,56.75
2.91301,57.75
5.15639,58.75
0.555562,59.75
13.5857,50.25
53.7901,51.25
99.5281,52.25
98.1981,53.25
141.098,54.25
85.0746,55.25
117.861,56.25
80.1308,57.25
74.2997,58.25
40.69,59.25
4.74318,50.75
7.15666,51.75
11.0067,52.75
17.3033,53.75
5.57778,54.75
10.3612,55.75
9.29338,56.75
22.678,57.75
4.61649,58.75
1.22601,59.75
8.72471,50.25
28.718,51.25
84.0184,52.25
80.7714,53.25
75.3742,54.25
74.6037,55.25
71.4476,56.25
79.5584,57.25
65.5159,58.25
96.0397,59.25
0.974639,50.75
3.63195,51.75
7.67419,52.75
6.64811,53.75
3.01823,54.75
7.12054,55.75
5.52473,56.75
4.4982,57.75
10.7504,58.75
4.54036,59.75
20.2881,50.25
41.1801,51.25
67.1459,52.25
67.5831,53.25
181.288,54.25
170.254,55.25
102.112,56.25
58.1132,57.25
25.7625,58.25
26.8624,59.25
3.75374,50.75
7.95993,51.75
7.91844,52.75
8.06632,53.75
21.7231,54.75
14.1965,55.75
2.44245,56.75
6.18987,57.75
12.7973,58.75
1.38599,59.75
16.5613,50.25
95.9241,51.25
176.031,52.25
160.229,53.25
87.2827,54.25
34.0432,55.25
31.0259,56.25
42.2195,57.25
33.7303,58.25
24.9221,59.25
5.6111,50.75
10.9988,51.75
7.85808,52.75
11.7983,53.75
7.26366,54.75
6.40659,55.75
2.08991,56.75
0.449095,57.75
12.0594,58.75
5.58738,59.75
11.2891,50.25
15.3128,51.25
25.9123,52.25
38.6248,53.25
119.996,54.25
133.502,55.25
120.063,56.25
84.412,57.25
69.5623,58.25
39.0852,59.25
1.77219,50.75
1.11849,51.75
0.817633,52.75
18.4059,53.75
9.84047,54.75
12.9917,55.75
5.84578,56.75
5.70064,57.75
10.4516,58.75
0.254281,59.75
8.40118,50.25
6.8161,51.25
31.4267,52.25
74.7462,53.25
43.0441,54.25
98.9378,55.25
105.56,56.25
88.2503,57.25
111.607,58.25
109.349,59.25
0.808958,50.75
1.10507,51.75
7.63172,52.75
3.02765,53.75
6.60289,54.75
7.28075,55.75
6.0168,56.75
14.2215,57.75
11.574,58.75
19.7982,59.75
16.5193,50.25
58.1637,51.25
90.8341,52.25
74.1242,53.25
169.027,54.25
173.326,55.25
70.2933,56.25
60.0464,57.25
42.5783,58.25
25.8051,59.25
3.26631,50.75
7.11966,51.75
8.95165,52.75
12.7816,53.75
17.5483,54.75
14.7554,55.75
3.07328,56.75
1.98036,58.75
1.31553,59.75
10.1561,50.25
42.7988,51.25
71.9912,52.25
98.8021,53.25
94.1067,54.25
129.396,55.25
112.383,56.25
102.387,57.25
53.6156,58.25
22.6924,59.25
2.36247,50.75
2.99782,51.75
6.47794,52.75
14.0926,53.75
12.1426,54.75
16.8876,55.75
9.89252,56.75
6.2877,57.75
3.72803,58.75
0.0990102,59.75
21.0745,50.25
26.7541,51.25
4.44155,52.25
80.3376,53.25
105.671,54.25
79.8437,55.25
96.7244,56.25
103.871,57.25
85.7368,58.25
50.085,59.25
4.3867,50.75
5.12683,51.75
1.92029,52.75
22.9402,53.75
7.15917,54.75
12.8654,55.75
5.51791,56.75
5.57019,57.75
2.41935,58.75
19.274,50.25
56.5081,51.25
36.5215,52.25
81.6121,53.25
107.029,54.25
83.9789,55.25
58.2202,56.25
34.3794,57.25
34.7534,58.25
90.0402,59.25
3.10685,50.75
2.44073,51.75
11.036,52.75
8.15126,53.75
14.1488,54.75
14.2419,55.75
2.54281,56.75
2.12996,57.75
3.20884,58.75
2.30497,59.75
23.0379,50.25
69.8408,51.25
159.088,52.25
140.185,53.25
108.616,54.25
120.246,55.25
72.0304,56.25
45.2255,57.25
37.7853,58.25
27.2214,59.25
5.01507,50.75
13.1252,51.75
19.8703,52.75
15.0809,53.75
15.1494,54.75
16.3653,55.75
1.14869,56.75
2.07362,57.75
3.66039,58.75
0.238054,59.75
31.6412,50.25
93.6612,51.25
91.1289,52.25
89.2455,53.25
99.363,54.25
97.9887,55.25
111.173,56.25
52.8322,57.25
69.6579,58.25
39.3304,59.25
4.70094,50.75
7.27705,51.75
5.33453,52.75
8.24218,53.75
11.8169,54.75
8.31924,55.75
6.64662,56.75
7.4838,57.75
2.90196,58.75
2.16362,59.75
11.0207,50.25
56.0119,51.25
77.7242,52.25
116.881,53.25
135.649,54.25
84.5523,55.25
94.1956,56.25
85.5834,57.25
83.0467,58.25
40.7519,59.25
2.8863,50.75
11.723,51.75
13.891,52.75
13.0994,53.75
15.9723,54.75
7.16651,55.75
9.29174,56.75
13.8777,57.75
1.91021,58.75
4.06673,59.75
21.0908,50.25
60.4571,51.25
51.4803,52.25
128.405,53.25
95.7525,54.25
51.3401,55.25
110.973,56.25
74.3446,57.25
40.2927,58.25
34.8671,59.25
10.5228,50.75
10.2363,51.75
15.7651,52.75
21.1267,53.75
4.50645,54.75
7.32817,55.75
23.0084,56.75
5.52401,57.75
1.19417,58.75
3.09642,59.75
11.3938,50.25
57.8185,51.25
99.488,52.25
96.6486,53.25
146.709,54.25
173.907,55.25
89.1682,56.25
37.4176,57.25
37.7864,58.25
27.7383,59.25
0.995888,50.75
6.24601,51.75
21.5518,52.75
8.41889,53.75
15.3142,54.75
25.6124,55.75
7.85852,56.75
3.69232,57.75
4.04162,58.75
1.72649,59.75
10.1059,50.25
69.2764,51.25
89.5094,52.25
126.287,53.25
118.805,54.25
119.581,55.25
72.7065,56.25
40.626,57.25
23.0312,58.25
53.5406,59.25
2.91449,50.75
18.4101,51.75
9.093,52.75
13.7954,53.75
7.41635,54.75
4.63926,55.75
2.89163,56.75
4.18776,57.75
2.24759,58.75
1.97033,59.75
10.5279,50.25
100.852,51.25
129.235,52.25
130.464,53.25
126.795,54.25
100.525,55.25
81.2599,56.25
39.4687,57.25
26.8629,58.25
15.7015,59.25
2.95787,50.75
16.5926,51.75
4.84858,52.75
15.9065,53.75
6.04655,54.75
19.25,55.75
6.36574,56.75
0.509781,57.75
1.54965,58.75
0.0275542,59.75
28.5569,50.25
99.7901,51.25
155.141,52.25
125.967,53.25
47.9352,54.25
65.4364,55.25
99.3468,56.25
52.5049,57.25
30.9661,58.25
25.8733,59.25
8.23479,50.75
13.8029,51.75
11.0079,52.75
10.763,53.75
3.07136,54.75
4.39266,55.75
13.0273,56.75
2.71293,57.75
4.90033,58.75
9.44813,59.75
31.9823,50.25
82.8314,51.25
59.4714,52.25
90.2604,53.25
158.303,54.25
77.4973,55.25
127.49,56.25
89.9258,57.25
40.4227,58.25
31.0778,59.25
2.26316,50.75
6.33353,51.75
5.94368,52.75
7.29754,53.75
17.3105,54.75
13.0461,55.75
8.53674,56.75
6.59716,57.75
6.46085,58.75
1.04547,59.75
29.7217,50.25
126.381,51.25
162.342,52.25
149.917,53.25
78.2827,54.25
62.1793,55.25
26.3737,56.25
96.0922,57.25
34.843,58.25
24.153,59.25
4.3096,50.75
20.7923,51.75
17.7385,52.75
18.112,53.75
5.79816,54.75
4.93194,55.75
3.47385,56.75
2.51601,57.75
2.56985,58.75
1.86278,59.75
10.7506,50.25
74.8841,51.25
86.3414,52.25
102.345,53.25
85.6797,54.25
127.845,55.25
59.6929,56.25
54.1194,57.25
13.538,58.25
23.4351,59.25
3.98085,50.75
6.14488,51.75
11.0119,52.75
6.67578,53.75
18.8738,54.75
9.08314,55.75
0.695284,56.75
3.48429,57.75
1.68756,58.75
2.69538,59.75
21.4566,50.25
27.8553,51.25
100.225,52.25
135.672,53.25
144.403,54.25
105.392,55.25
84.0229,56.25
47.2289,57.25
39.0162,58.25
19.4976,59.25
6.89187,50.75
6.2014,51.75
13.1219,52.75
24.2101,53.75
7.5613,54.75
13.2255,55.75
11.477,56.75
1.26354,57.75
2.96304,58.75
1.07178,59.75
6.5414,50.25
52.955,51.25
118.733,52.25
119.651,53.25
110.381,54.25
90.3528,55.25
69.8458,56.25
67.0542,57.25
38.9623,58.25
62.3938,59.25
0.917279,50.75
15.4783,51.75
12.3179,52.75
6.11995,53.75
6.7419,54.75
12.2093,55.75
4.02764,56.75
2.60152,57.75
4.08808,58.75
1.84375,59.75
8.75225,50.25
7.78739,51.25
59.0427,52.25
149.138,53.25
128.142,54.25
175.309,55.25
132.258,56.25
