4.994851142847779E22
7.5E-10
1.920042398294891E-8
1001
2.130164152795914E1
7.266884767771743E0
8.9668857E7 3.5942287E17 -1.0636525E24 -1.355197E33
 1.796912E-33 2.9857483E-23 2.4467916E-13 1.1486373E-3
 1.9862964E23 -1.1755313E30 -2.2327934E39 4.7999866E47
3.0836766E0 -4.0269003E6 -4.494622E15 1.3820447E25
9.6562634E7 3.5938058E17 -1.1406387E24 -1.3378717E33
 2.4707211E-33 4.097741E-23 3.3505006E-13 1.5704735E-3
 1.9860627E23 -1.2606147E30 -2.2029674E39 5.1831887E47
3.0835978E0 -4.1827103E6 -3.6284208E15 1.505292E25
1.0345557E8 3.5933537E17 -1.2165513E24 -1.319217E33
 3.3951325E-33 5.6199035E-23 4.5851817E-13 2.1456398E-3
 1.9858129E23 -1.3445117E30 -2.1709383E39 5.5660476E47
3.0835164E0 -4.3041732E6 -2.7039604E15 1.6065355E25
1.1034761E8 3.5928727E17 -1.2913141E24 -1.2992339E33
 4.6624711E-33 7.702227E-23 6.2708593E-13 2.9293855E-3
 1.985547E23 -1.4271377E30 -2.1367073E39 5.9486902E47
3.083433E0 -4.3886126E6 -1.6982236E15 1.7477783E25
1.1723871E8 3.5923632E17 -1.3648506E24 -1.2779231E33
 6.3987765E-33 1.054902E-22 8.5706889E-13 3.9966641E-3
 1.9852655E23 -1.5084083E30 -2.1002761E39 6.3310508E47
3.0833483E0 -4.434119E6 -6.7422034E14 1.779522E25
1.2412879E8 3.5918257E17 -1.4370844E24 -1.2552857E33
 8.7759978E-33 1.4438399E-22 1.1706301E-12 5.4490939E-3
 1.9849685E23 -1.5882391E30 -2.0616463E39 6.713114E47
3.0832631E0 -4.4373121E6 5.0774992E14 2.0540384E25
1.3101782E8 3.5912608E17 -1.5079393E24 -1.2313228E33
 1.2028555E-32 1.9748697E-22 1.597855E-12 7.424353E-3
 1.9846563E23 -1.6665459E30 -2.0208199E39 7.0948491E47
3.0831783E0 -4.3956173E6 1.6659779E15 2.0127787E25
1.3790575E8 3.590669E17 -1.5773391E24 -1.2060354E33
 1.6475824E-32 2.6994241E-22 2.1795559E-12 1.010885E-2
 1.9843292E23 -1.7432444E30 -1.9777989E39 7.4762267E47
3.0830948E0 -4.3073898E6 2.9337028E15 2.2030636E25
1.4479251E8 3.5900509E17 -1.6452076E24 -1.1794253E33
 2.2552627E-32 3.6873759E-22 2.9710584E-12 1.37548E-2
 1.9839876E23 -1.8182504E30 -1.9325856E39 7.8572156E47
3.0830134E0 -4.1694138E6 4.2595731E15 2.3041092E25
1.5167806E8 3.5894071E17 -1.7114688E24 -1.1514932E33
 3.0850576E-32 5.0335865E-22 4.0473116E-12 1.8703224E-2
 1.9836318E23 -1.8914799E30 -1.8851823E39 8.2377818E47
3.0829352E0 -3.9791777E6 5.6582466E15 2.4306272E25
1.5856235E8 3.5887381E17 -1.7760467E24 -1.1222413E33
 4.2174065E-32 6.8667555E-22 5.50978E-12 2.5414906E-2
 1.9832621E23 -1.962849E30 -1.8355917E39 8.6178901E47
3.0828611E0 -3.7341293E6 7.1171722E15 2.5353338E25
1.6544533E8 3.5880447E17 -1.8388655E24 -1.0916707E33
 5.7616071E-32 9.361374E-22 7.4957305E-12 3.4512022E-2
 1.982879E23 -2.0322738E30 -1.7838167E39 8.997503E47
3.0827923E0 -3.4316447E6 8.6526403E15 2.66835E25
1.7232696E8 3.5873276E17 -1.8998494E24 -1.0597835E33
 7.8660695E-32 1.2753859E-21 1.0190739E-11 4.6834105E-2
 1.9824826E23 -2.0996705E30 -1.7298604E39 9.3765807E47
3.0827299E0 -3.0691613E6 1.0245165E16 2.7675036E25
1.792072E8 3.5865874E17 -1.9589228E24 -1.0265815E33
 1.0732178E-31 1.7364313E-21 1.3845525E-11 6.3513192E-2
 1.9820736E23 -2.1649555E30 -1.673726E39 9.7550809E47
3.082675E0 -2.6435836E6 1.1942014E16 2.948799E25
1.8608599E8 3.585825E17 -2.01601E24 -9.9206699E32
 1.4633018E-31 2.3625859E-21 1.8798585E-11 8.6074706E-2
 1.9816523E23 -2.2280453E30 -1.6154172E39 1.013296E48
3.0826289E0 -2.1526484E6 1.3652534E16 2.9725568E25
1.929633E8 3.5850411E17 -2.0710357E24 -9.5624195E32
 1.9938657E-31 3.2124147E-21 2.5506615E-11 1.1657275E-1
 1.981219E23 -2.2888567E30 -1.5549378E39 1.051017E48
3.0825928E0 -1.5949393E6 1.542322E16 3.0771137E25
1.9983909E8 3.5842364E17 -2.1239247E24 -9.191089E32
 2.7150249E-31 4.3650537E-21 3.4585371E-11 1.5777142E-1
 1.9807743E23 -2.3473063E30 -1.4922919E39 1.0886662E48
3.0825681E0 -9.6529723E5 1.7402706E16 3.439969E25
2.0671331E8 3.5834119E17 -2.1746017E24 -8.8067049E32
 3.6946021E-31 5.9273634E-21 4.6864498E-11 2.1338775E-1
 1.9803187E23 -2.4033113E30 -1.4274839E39 1.1262384E48
3.0825563E0 -2.6139634E5 1.9294649E16 3.2878354E25
2.1358593E8 3.5825684E17 -2.2229919E24 -8.4092932E32
 5.024322E-31 8.0435449E-21 6.3461071E-11 2.8841672E-1
 1.9798525E23 -2.4567886E30 -1.3605186E39 1.1637282E48
3.0825586E0 5.1791928E5 2.1334398E16 3.5446939E25
2.2045692E8 3.5817068E17 -2.2690205E24 -7.9988848E32
 6.8281522E-31 1.0908057E-20 8.5878156E-11 3.8956608E-1
 1.9793764E23 -2.5076557E30 -1.2914012E39 1.2011298E48
3.0825766E0 1.3765372E6 2.3429017E16 3.6400467E25
2.2732624E8 3.5808279E17 -2.3126128E24 -7.5755111E32
 9.2735252E-31 1.4782955E-20 1.1613681E-10 5.2583754E-1
 1.9788907E23 -2.5558301E30 -1.2201369E39 1.238437E48
3.0826119E0 2.3169409E6 2.5598237E16 3.7696897E25
2.3419386E8 3.5799329E17 -2.3536945E24 -7.139206E32
 1.2586427E-30 2.0021152E-20 1.5695274E-10 7.0930292E-1
 1.9783961E23 -2.6012296E30 -1.1467316E39 1.2756438E48
3.0826661E0 3.3419291E6 2.7838769E16 3.8936164E25
2.4105974E8 3.5790226E17 -2.3921913E24 -6.6900041E32
 1.707167E-30 2.7097599E-20 2.1197262E-10 9.5614024E-1
 1.977893E23 -2.6437721E30 -1.0711914E39 1.3127433E48
3.0827407E0 4.4544083E6 3.0159518E16 4.0330175E25
2.4792387E8 3.578098E17 -2.4280292E24 -6.2279468E32
 2.3140113E-30 3.6651056E-20 2.8608983E-10 1.2880155E0
 1.977382E23 -2.6833759E30 -9.9352301E38 1.3497286E48
3.0828375E0 5.6572752E6 3.2551066E16 4.1560543E25
2.5478621E8 3.5771602E17 -2.4611345E24 -5.7530723E32
 3.1345189E-30 4.954001E-20 3.8586633E-10 1.7339247E0
 1.9768638E23 -2.7199595E30 -9.1373331E38 1.3865925E48
3.0829583E0 6.953345E6 3.5018582E16 4.2880714E25
2.6164673E8 3.5762102E17 -2.4914337E24 -5.2654247E32
 4.2431877E-30 6.6917484E-20 5.2009552E-10 2.3326468E0
 1.9763388E23 -2.7534415E30 -8.3182974E38 1.4233274E48
3.0831049E0 8.3454896E6 3.7559852E16 4.4162405E25
2.6850543E8 3.5752492E17 -2.5188536E24 -4.7650509E32
 5.7402331E-30 9.0331043E-20 7.0055317E-10 3.136009E0
 1.9758077E23 -2.7837412E30 -7.4782019E38 1.4599254E48
3.0832791E0 9.8366875E6 4.0182654E16 4.5579296E25
2.7536227E8 3.5742782E17 -2.5433212E24 -4.2519995E32
 7.7603758E-30 1.218564E-19 9.4299813E-10 4.2132299E0
 1.9752711E23 -2.8107778E30 -6.6171301E38 1.4963782E48
3.0834829E0 1.1429878E7 4.2877144E16 4.6825084E25
2.8221724E8 3.5732984E17 -2.5647638E24 -3.7263218E32
 1.0484601E-29 1.6427578E-19 1.2685053E-9 5.656692E0
 1.9747296E23 -2.834471E30 -5.7351706E38 1.5326771E48
3.0837182E0 1.3127964E7 4.5651345E16 4.8210298E25
2.8907033E8 3.572311E17 -2.5831092E24 -3.1880734E32
 1.4155884E-29 2.2131591E-19 1.7052397E-9 7.5896088E0
 1.9741839E23 -2.854741E30 -4.8324169E38 1.5688133E48
3.0839872E0 1.4933968E7 4.8503355E16 4.9562486E25
2.9592151E8 3.5713171E17 -2.5982853E24 -2.637312E32
 1.9100206E-29 2.9796522E-19 2.2908163E-9 1.0176202E1
 1.9736347E23 -2.8715081E30 -3.9089681E38 1.6047774E48
3.0842919E0 1.6850846E7 5.1431637E16 5.0887953E25
3.0277079E8 3.5703181E17 -2.6102204E24 -2.0741001E32
 2.5754612E-29 4.0089662E-19 3.0754364E-9 1.3635198E1
 1.9730826E23 -2.884693E30 -2.9649289E38 1.6405598E48
3.0846344E0 1.8881817E7 5.4451566E16 5.2480594E25
3.0961814E8 3.5693151E17 -2.6188434E24 -1.4984998E32
 3.470467E-29 5.3903015E-19 4.1260538E-9 1.8257723E1
 1.9725283E23 -2.8942172E30 -2.0004095E38 1.6761503E48
3.085017E0 2.1029711E7 5.7527288E16 5.3450155E25
3.1646356E8 3.5683094E17 -2.6240832E24 -9.1058351E31
 4.673441E-29 7.2428179E-19 5.5319042E-9 2.4430993E1
 1.9719725E23 -2.9000021E30 -1.0155264E38 1.7115385E48
3.0854419E0 2.329755E7 6.0704839E16 5.5219775E25
3.2330706E8 3.5673024E17 -2.6258695E24 -3.1041868E31
 6.2892888E-29 9.7255888E-19 7.4118398E-9 3.2669687E1
 1.971416E23 -2.90197E30 -1.040227E36 1.7467137E48
3.0859115E0 2.5688761E7 6.3959213E16 5.65548E25
3.3014862E8 3.5662954E17 -2.6241321E24 3.0191357E31
 8.4582839E-29 1.3050828E-18 9.9240508E-9 4.3657426E1
 1.9708595E23 -2.9000434E30 1.0148339E38 1.7816646E48
3.0864282E0 2.820598E7 6.7274122E16 5.7606781E25
3.3698826E8 3.5652897E17 -2.6188016E24 9.2633927E31
 1.1367865E-28 1.7501451E-18 1.3278943E-8 5.8301612E1
 1.9703037E23 -2.8941453E30 2.0600464E38 1.8163795E48
3.0869944E0 3.0853666E7 7.076106E16 6.0596306E25
3.4382596E8 3.5642868E17 -2.6098089E24 1.5627691E32
 1.5268329E-28 2.3454373E-18 1.7756182E-8 7.7805849E1
 1.9697495E23 -2.8841996E30 3.1250926E38 1.8508467E48
3.0876126E0 3.3632843E7 7.412932E16 5.8533931E25
3.5066175E8 3.5632881E17 -2.5970853E24 2.2111182E32
 2.0493683E-28 3.1411409E-18 2.3727238E-8 1.0376554E2
 1.9691976E23 -2.8701303E30 4.2098226E38 1.8850534E48
3.0882855E0 3.6547351E7 7.7816385E16 6.4074131E25
3.5749562E8 3.5622949E17 -2.5805628E24 2.8712929E32
 2.7489351E-28 4.20402E-18 3.1685188E-8 1.3829396E2
 1.9686487E23 -2.8518623E30 5.3140794E38 1.9189872E48
3.0890156E0 3.9602546E7 8.1463943E16 6.3387597E25
3.643276E8 3.5613089E17 -2.5601739E24 3.5431964E32
 3.684893E-28 5.6228425E-18 4.2284079E-8 1.8418848E2
 1.9681038E23 -2.8293209E30 6.4376981E38 1.9526346E48
3.0898056E0 4.279898E7 8.5179823E16 6.4574884E25
3.711577E8 3.5603314E17 -2.5358518E24 4.2267262E32
 4.9362963E-28 7.515551E-18 5.6390889E-8 2.4514939E2
 1.9675636E23 -2.8024323E30 7.5805062E38 1.985982E48
3.0906584E0 4.6140791E7 8.9043037E16 6.7135269E25
3.7798592E8 3.559364E17 -2.50753E24 4.9217773E32
 6.608357E-28 1.0038747E-17 7.5154061E-8 3.2606806E2
 1.967029E23 -2.7711231E30 8.742323E38 2.0190155E48
3.0915767E0 4.963175E7 9.2955565E16 6.7992267E25
3.8481231E8 3.5584083E17 -2.475143E24 5.6282365E32
 8.8410064E-28 1.3400219E-17 1.0009385E-7 4.3340584E2
 1.9665008E23 -2.7353207E30 9.9229594E38 2.0517204E48
3.0925634E0 5.3274684E7 9.6966095E16 6.969534E25
3.9163687E8 3.5574658E17 -2.4386259E24 6.3459885E32
 1.1820228E-27 1.7875494E-17 1.3322132E-7 5.7569212E2
 1.9659799E23 -2.6949535E30 1.1122218E39 2.084082E48
3.0936214E0 5.7073081E7 1.0106056E17 7.1154043E25
3.9845964E8 3.556538E17 -2.3979142E24 7.074911E32
 1.5793047E-27 2.3829665E-17 1.77195E-7 7.6417848E2
 1.9654673E23 -2.6499502E30 1.2339892E39 2.1160849E48
3.0947538E0 6.1030238E7 1.0524288E17 7.2680716E25
4.0528065E8 3.5556268E17 -2.3529445E24 7.8148761E32
 2.1087347E-27 3.1746184E-17 2.3552692E-7 1.0136973E3
 1.9649637E23 -2.6002408E30 1.3575766E39 2.1477134E48
3.0959637E0 6.5149514E7 1.0951253E17 7.4198337E25
4.1209992E8 3.5547336E17 -2.3036539E24 8.5657528E32
 2.8138044E-27 4.2264802E-17 3.1285348E-7 1.3437878E3
 1.96447E23 -2.5457557E30 1.4829616E39 2.1789512E48
3.0972542E0 6.9434288E7 1.1387103E17 7.5742444E25
4.189175E8 3.5538601E17 -2.2499806E24 9.3274006E32
 3.7521639E-27 5.6231522E-17 4.1529122E-7 1.7801721E3
 1.9639874E23 -2.4864265E30 1.6101207E39 2.2097818E48
3.0986285E0 7.3887577E7 1.1829793E17 7.6930909E25
4.2573342E8 3.5530081E17 -2.1918633E24 1.0099677E33
 5.0001799E-27 7.4764344E-17 5.5090385E-7 2.3566883E3
 1.9635165E23 -2.4221857E30 1.7390295E39 2.240188E48
3.1000898E0 7.8513836E7 1.228887E17 7.9778946E25
4.3254774E8 3.5521793E17 -2.1292417E24 1.088243E33
 6.6589445E-27 9.9339711E-17 7.3031487E-7 3.1178206E3
 1.9630585E23 -2.3529665E30 1.8696625E39 2.2701525E48
3.1016416E0 8.3315238E7 1.2742885E17 7.8899059E25
4.3936048E8 3.5513753E17 -2.0620565E24 1.1675505E33
 8.8621908E-27 1.3190611E-16 9.6751061E-7 4.1220086E3
 1.9626142E23 -2.2787033E30 2.0019934E39 2.2996573E48
3.1032871E0 8.829632E7 1.3225621E17 8.3890347E25
4.4617171E8 3.5505981E17 -1.9902492E24 1.2478737E33
 1.1786714E-26 1.7503327E-16 1.2808922E-6 5.4459722E3
 1.9621846E23 -2.1993316E30 2.1359945E39 2.3286841E48
3.10503E0 9.3460689E7 1.3698436E17 8.2166193E25
4.5298148E8 3.5498492E17 -1.9137623E24 1.3291958E33
 1.5666079E-26 2.3210791E-16 1.6946523E-6 7.1903607E3
 1.9617708E23 -2.1147877E30 2.2716374E39 2.357214E48
3.1068737E0 9.8810365E7 1.4191703E17 8.5720337E25
4.5978984E8 3.5491306E17 -1.8325394E24 1.4114995E33
 2.0808646E-26 3.075905E-16 2.2405769E-6 9.4871249E3
 1.9613737E23 -2.0250093E30 2.4088923E39 2.3852278E48
3.1088218E0 1.0435003E8 1.4688953E17 8.6412605E25
4.6659685E8 3.5484441E17 -1.746525E24 1.494766E33
 2.7621246E-26 4.0735168E-16 2.960399E-6 1.2509133E4
 1.9609943E23 -1.9299352E30 2.5477284E39 2.412706E48
3.1108781E0 1.1008273E8 1.5198062E17 8.8473396E25
4.7340257E8 3.5477915E17 -1.6556648E24 1.5789768E33
 3.6640269E-26 5.391129E-16 3.9088752E-6 1.6482703E4
 1.9606336E23 -1.8295052E30 2.6881137E39 2.4396284E48
3.1130461E0 1.1601231E8 1.5715325E17 8.9890298E25
4.8020708E8 3.5471748E17 -1.5599056E24 1.6641121E33
 4.8572446E-26 7.1302299E-16 5.1577997E-6 2.1703922E4
 1.9602928E23 -1.7236607E30 2.8300151E39 2.4659745E48
3.1153299E0 1.2214214E8 1.6242122E17 9.1547368E25
4.8701044E8 3.5465957E17 -1.4591953E24 1.7501514E33
 6.4348323E-26 9.4241228E-16 6.8012424E-6 2.8559891E4
 1.9599728E23 -1.612344E30 2.9733981E39 2.4917234E48
3.1177331E0 1.284759E8 1.6778442E17 9.3202203E25
4.9381273E8 3.5460562E17 -1.3534832E24 1.8370739E33
 8.5192316E-26 1.244778E-15 8.9623749E-6 3.7556352E4
 1.9596746E23 -1.495499E30 3.1182273E39 2.5168539E48
3.1202599E0 1.3501704E8 1.7323351E17 9.4694631E25
5.0061402E8 3.5455582E17 -1.2427198E24 1.9248575E33
 1.1271444E-25 1.6430715E-15 1.1802364E-5 4.9353587E4
 1.9593994E23 -1.3730711E30 3.2644657E39 2.5413439E48
3.1229141E0 1.4176921E8 1.7878567E17 9.6485917E25
5.074144E8 3.5451037E17 -1.1268566E24 2.0134797E33
 1.4903032E-25 2.1673776E-15 1.5531949E-5 6.4813053E4
 1.9591482E23 -1.2450067E30 3.4120752E39 2.5651715E48
3.1256998E0 1.4873594E8 1.8441974E17 9.7909369E25
5.1421395E8 3.5446946E17 -1.0058469E24 2.1029171E33
 1.969181E-25 2.8571053E-15 2.0426497E-5 8.5057897E4
 1.9589221E23 -1.1112541E30 3.5610165E39 2.588314E48
3.1286213E0 1.5592108E8 1.9017217E17 9.9966375E25
5.2101276E8 3.5443329E17 -8.7964517E23 2.1931455E33
 2.6002348E-25 3.7638426E-15 2.6845583E-5 1.1155144E5
 1.9587223E23 -9.7176305E29 3.7112487E39 2.6107485E48
3.1316828E0 1.6332789E8 1.9597668E17 1.008713E26
5.2781092E8 3.5440207E17 -7.4820724E23 2.2841401E33
 3.4312744E-25 4.9550744E-15 3.5258411E-5 1.4619887E5
 1.9585497E23 -8.2648473E29 3.8627297E39 2.6324516E48
3.1348884E0 1.7096007E8 2.0192123E17 1.033049E26
5.3460853E8 3.5437599E17 -6.1149055E23 2.3758747E33
 4.524955E-25 6.5190215E-15 4.6276826E-5 1.91479E5
 1.9584056E23 -6.753721E29 4.0154162E39 2.6533994E48
3.1382427E0 1.7882191E8 2.0795018E17 1.0477152E26
5.414057E8 3.5435525E17 -4.6945403E23 2.4683231E33
 5.9633324E-25 8.5709341E-15 6.069813E-5 2.5061469E5
 1.958291E23 -5.1837978E29 4.1692633E39 2.6735679E48
3.14175E0 1.8691466E8 2.1395902E17 1.0442216E26
5.4820252E8 3.5434007E17 -3.2205821E23 2.5614577E33
 7.8537976E-25 1.1261271E-14 7.9560581E-5 3.2779334E5
 1.9582071E23 -3.5546412E29 4.3242247E39 2.6929325E48
3.1454147E0 1.9524469E8 2.2032112E17 1.1056124E26
5.549991E8 3.5433065E17 -1.6926523E23 2.6552499E33
 1.0336805E-24 1.478632E-14 1.0421529E-4 4.2845172E5
 1.958155E23 -1.8658331E29 4.4802527E39 2.7114684E48
3.1492416E0 2.0381599E8 2.2653731E17 1.0802535E26
5.6179556E8 3.5432719E17 -1.1038913E22 2.7496709E33
 1.3595929E-24 1.940199E-14 1.3641929E-4 5.5964393E5
 1.9581359E23 -1.169735E28 4.6372982E39 2.7291502E48
3.1532352E0 2.1262948E8 2.329475E17 1.1139698E26
5.6859201E8 3.543299E17 1.5265517E23 2.8446902E33
 1.787094E-24 2.5441688E-14 1.7845591E-4 7.305161E5
 1.9581509E23 1.6923181E29 4.7953105E39 2.7459525E48
3.1574002E0 2.2169046E8 2.3944016E17 1.1283002E26
5.7538858E8 3.5433901E17 3.2184969E23 2.9402773E33
 2.3474796E-24 3.3339494E-14 2.332904E-4 9.5291869E5
 1.9582012E23 3.5624026E29 4.9542376E39 2.7618492E48
3.1617414E0 2.3100196E8 2.460082E17 1.1413992E26
5.8218538E8 3.543547E17 4.9657546E23 3.0363999E33
 3.0815711E-24 4.3660179E-14 3.0477096E-4 1.2421954E6
 1.958288E23 5.4936206E29 5.1140258E39 2.7768141E48
3.1662636E0 2.4056871E8 2.5274715E17 1.1711004E26
5.8898255E8 3.5437721E17 6.7686142E23 3.1330254E33
 4.0425788E-24 5.7138055E-14 3.9788816E-4 1.6181991E6
 1.9584124E23 7.486292E29 5.2746201E39 2.7908207E48
3.1709718E0 2.5039208E8 2.5938721E17 1.1539152E26
5.9578021E8 3.5440674E17 8.6273457E23 3.2301201E33
 5.2998154E-24 7.4727214E-14 5.1910974E-4 2.1065993E6
 1.9585756E23 9.540715E29 5.4359636E39 2.803842E48
3.1758709E0 2.6047734E8 2.6639993E17 1.2186772E26
6.0257852E8 3.5444351E17 1.0542199E24 3.327649E33
 6.9435077E-24 9.7666478E-14 6.7681195E-4 2.740563E6
 1.9587788E23 1.1657166E30 5.5979982E39 2.815851E48
3.1809661E0 2.708291E8 2.7328181E17 1.1959393E26
6.093776E8 3.5448774E17 1.2513404E24 3.4255772E33
 9.0910289E-24 1.2756327E-13 8.8183539E-4 3.5629155E6
 1.9590232E23 1.3835899E30 5.7606639E39 2.8268203E48
3.1862623E0 2.8144848E8 2.8035194E17 1.2286528E26
6.161776E8 3.5453963E17 1.4541168E24 3.5238673E33
 1.1894963E-23 1.6650188E-13 1.1482003E-3 4.6289134E6
 1.9593099E23 1.6077143E30 5.9238995E39 2.836722E48
3.1917649E0 2.923405E8 2.8749527E17 1.2413744E26
6.2297867E8 3.5459941E17 1.662568E24 3.6224823E33
 1.5553534E-23 2.1718308E-13 1.4940269E-3 6.0098046E6
 1.9596403E23 1.8381106E30 6.0876418E39 2.8455284E48
3.197479E0 3.0350833E8 2.9473152E17 1.2575218E26
6.2978096E8 3.546673E17 1.8767103E24 3.7213835E33
 2.0324085E-23 2.8310412E-13 1.9427179E-3 7.7973923E6
 1.9600155E23 2.0747969E30 6.2518262E39 2.8532113E48
3.20341E0 3.149555E8 3.0205813E17 1.273226E26
6.3658464E8 3.5474351E17 2.0965579E24 3.8205315E33
 2.6540486E-23 3.6879049E-13 2.5244782E-3 1.0109882E7
 1.9604367E23 2.317789E30 6.4163865E39 2.8597423E48
3.2095633E0 3.2668555E8 3.0947917E17 1.2896342E26
6.4338986E8 3.5482827E17 2.3221227E24 3.9198858E33
 3.4635597E-23 4.8009432E-13 3.2782649E-3 1.3099371E7
 1.9609051E23 2.5670999E30 6.5812546E39 2.865093E48
3.2159443E0 3.3870195E8 3.1698728E17 1.3047665E26
6.5019679E8 3.5492179E17 2.5534143E24 4.0194048E33
 4.5170241E-23 6.2457805E-13 4.2542887E-3 1.6961428E7
 1.9614219E23 2.8227401E30 6.7463611E39 2.8692346E48
3.2225586E0 3.5100811E8 3.2458513E17 1.3203612E26
6.570056E8 3.5502429E17 2.7904396E24 4.1190463E33
 5.8870549E-23 8.1200775E-13 5.5172206E-3 2.1947342E7
 1.9619883E23 3.0847175E30 6.9116346E39 2.8721383E48
3.2294117E0 3.6360747E8 3.3227346E17 1.3360835E26
6.6381646E8 3.5513599E17 3.0332031E24 4.2187665E33
 7.6676043E-23 1.0549865E-12 7.1502986E-3 2.8379775E7
 1.9626057E23 3.3530369E30 7.0770023E39 2.8737751E48
3.2365094E0 3.7650349E8 3.400508E17 1.3515536E26
6.7062956E8 3.5525712E17 3.2817069E24 4.3185213E33
 9.980154E-23 1.3697677E-12 9.2605852E-3 3.6672747E7
 1.9632751E23 3.6277006E30 7.2423897E39 2.874116E48
3.2438573E0 3.8969936E8 3.479065E17 1.3651707E26
6.7744507E8 3.5538789E17 3.5359504E24 4.4182649E33
 1.2981675E-22 1.7772976E-12 1.1985691E-2 4.7357128E7
 1.9639977E23 3.908708E30 7.4077204E39 2.8731319E48
3.2514612E0 4.031985E8 3.5586129E17 1.382391E26
6.8426319E8 3.5552853E17 3.7959301E24 4.517951E33
 1.6874859E-22 2.3045528E-12 1.5502369E-2 6.1113147E7
 1.9647749E23 4.1960552E30 7.5729166E39 2.8707936E48
3.2593269E0 4.1700417E8 3.638869E17 1.3946977E26
6.9108409E8 3.5567925E17 4.0616401E24 4.6175319E33
 2.1921259E-22 2.9862515E-12 2.0037494E-2 7.8811806E7
 1.9656079E23 4.4897356E30 7.7378986E39 2.8670718E48
3.2674604E0 4.3111955E8 3.7200844E17 1.4113679E26
6.9790799E8 3.5584027E17 4.3330715E24 4.7169594E33
 2.8458159E-22 3.8670459E-12 2.5882073E-2 1.015676E8
 1.9664977E23 4.7897396E30 7.9025851E39 2.8619374E48
3.2758677E0 4.4554796E8 3.8020603E17 1.4245839E26
7.0473508E8 3.5601181E17 4.6102127E24 4.8161835E33
 3.6920198E-22 5.0043246E-12 3.3409115E-2 1.308056E8
 1.9674457E23 5.096054E30 8.0668933E39 2.8553613E48
3.2845548E0 4.602921E8 3.8846873E17 1.4358995E26
